Time(s),CH1(V),CH3(V)
1.8717E-06,2.917593E+00,2.608800E-03
1.8720E-06,2.693162E+00,2.608800E-03
1.8722E-06,2.693162E+00,2.608800E-03
1.8725E-06,2.693162E+00,2.608800E-03
1.8727E-06,2.468732E+00,3.478400E-03
1.8730E-06,2.468732E+00,3.478400E-03
1.8732E-06,2.693162E+00,2.608800E-03
1.8735E-06,2.693162E+00,3.478400E-03
1.8737E-06,2.468732E+00,4.348000E-03
1.8740E-06,2.468732E+00,3.478400E-03
1.8742E-06,2.693162E+00,3.478400E-03
1.8745E-06,2.693162E+00,2.608800E-03
1.8747E-06,2.693162E+00,2.608800E-03
1.8750E-06,2.693162E+00,2.608800E-03
1.8752E-06,2.917593E+00,2.608800E-03
1.8755E-06,2.917593E+00,2.608800E-03
1.8757E-06,2.917593E+00,2.608800E-03
1.8760E-06,2.693162E+00,3.478400E-03
1.8762E-06,2.693162E+00,2.608800E-03
1.8765E-06,2.693162E+00,2.608800E-03
1.8767E-06,2.693162E+00,2.608800E-03
1.8770E-06,2.917593E+00,1.739200E-03
1.8772E-06,2.917593E+00,2.608800E-03
1.8775E-06,2.693162E+00,2.608800E-03
1.8777E-06,2.693162E+00,2.608800E-03
1.8780E-06,2.693162E+00,2.608800E-03
1.8782E-06,2.693162E+00,2.608800E-03
1.8785E-06,2.693162E+00,3.478400E-03
1.8787E-06,2.693162E+00,4.348000E-03
1.8790E-06,2.693162E+00,3.478400E-03
1.8792E-06,2.693162E+00,2.608800E-03
1.8795E-06,2.693162E+00,3.478400E-03
1.8797E-06,2.468732E+00,3.478400E-03
1.8800E-06,2.693162E+00,2.608800E-03
1.8802E-06,2.917593E+00,2.608800E-03
1.8805E-06,2.693162E+00,2.608800E-03
1.8807E-06,2.468732E+00,3.478400E-03
1.8810E-06,2.693162E+00,3.478400E-03
1.8812E-06,2.917593E+00,4.348000E-03
1.8815E-06,2.693162E+00,3.478400E-03
1.8817E-06,2.693162E+00,2.608800E-03
1.8820E-06,2.917593E+00,2.608800E-03
1.8822E-06,2.693162E+00,3.478400E-03
1.8825E-06,2.693162E+00,3.478400E-03
1.8827E-06,2.693162E+00,3.478400E-03
1.8830E-06,2.693162E+00,3.478400E-03
1.8832E-06,2.693162E+00,3.478400E-03
1.8835E-06,2.693162E+00,3.478400E-03
1.8837E-06,2.693162E+00,3.478400E-03
1.8840E-06,2.693162E+00,3.478400E-03
1.8842E-06,2.917593E+00,3.478400E-03
1.8845E-06,2.917593E+00,4.348000E-03
1.8847E-06,2.693162E+00,5.217600E-03
1.8850E-06,2.693162E+00,5.217600E-03
1.8852E-06,2.468732E+00,3.478400E-03
1.8855E-06,2.468732E+00,2.608800E-03
1.8857E-06,2.693162E+00,2.608800E-03
1.8860E-06,2.693162E+00,3.478400E-03
1.8862E-06,2.693162E+00,4.348000E-03
1.8865E-06,2.693162E+00,3.478400E-03
1.8867E-06,2.917593E+00,2.608800E-03
1.8870E-06,2.917593E+00,3.478400E-03
1.8872E-06,2.917593E+00,3.478400E-03
1.8875E-06,2.693162E+00,3.478400E-03
1.8877E-06,2.917593E+00,3.478400E-03
1.8880E-06,2.693162E+00,3.478400E-03
1.8882E-06,2.693162E+00,3.478400E-03
1.8885E-06,2.693162E+00,3.478400E-03
1.8887E-06,2.693162E+00,3.478400E-03
1.8890E-06,2.917593E+00,3.478400E-03
1.8892E-06,2.917593E+00,4.348000E-03
1.8895E-06,2.693162E+00,4.348000E-03
1.8897E-06,2.693162E+00,4.348000E-03
1.8900E-06,2.693162E+00,5.217600E-03
1.8902E-06,2.693162E+00,5.217600E-03
1.8905E-06,2.693162E+00,5.217600E-03
1.8907E-06,2.693162E+00,4.348000E-03
1.8910E-06,2.693162E+00,3.478400E-03
1.8912E-06,2.693162E+00,3.478400E-03
1.8915E-06,2.693162E+00,4.348000E-03
1.8917E-06,2.917593E+00,5.217600E-03
1.8920E-06,2.917593E+00,5.217600E-03
1.8922E-06,2.693162E+00,4.348000E-03
1.8925E-06,2.468732E+00,4.348000E-03
1.8927E-06,2.693162E+00,4.348000E-03
1.8930E-06,2.917593E+00,4.348000E-03
1.8932E-06,2.917593E+00,4.348000E-03
1.8935E-06,2.693162E+00,4.348000E-03
1.8937E-06,2.693162E+00,4.348000E-03
1.8940E-06,2.693162E+00,4.348000E-03
1.8942E-06,2.468732E+00,5.217600E-03
1.8945E-06,2.693162E+00,5.217600E-03
1.8947E-06,2.693162E+00,5.217600E-03
1.8950E-06,2.693162E+00,5.217600E-03
1.8952E-06,2.917593E+00,5.217600E-03
1.8955E-06,2.693162E+00,4.348000E-03
1.8957E-06,2.693162E+00,4.348000E-03
1.8960E-06,2.693162E+00,4.348000E-03
1.8962E-06,2.693162E+00,6.087200E-03
1.8965E-06,2.693162E+00,6.087200E-03
1.8967E-06,2.917593E+00,6.087200E-03
1.8970E-06,2.693162E+00,6.087200E-03
1.8972E-06,2.693162E+00,4.348000E-03
1.8975E-06,2.693162E+00,4.348000E-03
1.8977E-06,2.693162E+00,5.217600E-03
1.8980E-06,2.693162E+00,6.087200E-03
1.8982E-06,2.917593E+00,6.087200E-03
1.8985E-06,2.693162E+00,6.087200E-03
1.8987E-06,2.468732E+00,6.956800E-03
1.8990E-06,2.693162E+00,6.956800E-03
1.8992E-06,2.917593E+00,6.087200E-03
1.8995E-06,2.693162E+00,6.087200E-03
1.8997E-06,2.693162E+00,6.087200E-03
1.9000E-06,2.693162E+00,6.087200E-03
1.9002E-06,2.693162E+00,6.087200E-03
1.9005E-06,2.693162E+00,6.087200E-03
1.9007E-06,2.693162E+00,6.956800E-03
1.9010E-06,2.693162E+00,6.956800E-03
1.9012E-06,2.917593E+00,6.087200E-03
1.9015E-06,2.917593E+00,5.217600E-03
1.9017E-06,2.917593E+00,6.956800E-03
1.9020E-06,2.917593E+00,6.956800E-03
1.9022E-06,2.693162E+00,6.956800E-03
1.9025E-06,2.693162E+00,6.087200E-03
1.9027E-06,2.693162E+00,6.087200E-03
1.9030E-06,2.693162E+00,6.087200E-03
1.9032E-06,2.693162E+00,6.956800E-03
1.9035E-06,2.693162E+00,7.826400E-03
1.9037E-06,2.693162E+00,8.696000E-03
1.9040E-06,2.468732E+00,7.826400E-03
1.9042E-06,2.468732E+00,8.696000E-03
1.9045E-06,2.693162E+00,8.696000E-03
1.9047E-06,2.693162E+00,8.696000E-03
1.9050E-06,2.693162E+00,8.696000E-03
1.9052E-06,2.917593E+00,8.696000E-03
1.9055E-06,2.693162E+00,8.696000E-03
1.9057E-06,2.693162E+00,8.696000E-03
1.9060E-06,2.693162E+00,9.565600E-03
1.9062E-06,2.693162E+00,9.565600E-03
1.9065E-06,2.917593E+00,9.565600E-03
1.9067E-06,2.917593E+00,8.696000E-03
1.9070E-06,2.693162E+00,9.565600E-03
1.9072E-06,2.693162E+00,1.043520E-02
1.9075E-06,2.693162E+00,9.565600E-03
1.9077E-06,2.693162E+00,9.565600E-03
1.9080E-06,2.468732E+00,9.565600E-03
1.9082E-06,2.468732E+00,9.565600E-03
1.9085E-06,2.693162E+00,1.043520E-02
1.9087E-06,2.468732E+00,1.043520E-02
1.9090E-06,2.468732E+00,1.043520E-02
1.9092E-06,2.693162E+00,1.043520E-02
1.9095E-06,2.693162E+00,9.565600E-03
1.9097E-06,2.693162E+00,9.565600E-03
1.9100E-06,2.468732E+00,9.565600E-03
1.9102E-06,2.468732E+00,1.043520E-02
1.9105E-06,2.244302E+00,1.043520E-02
1.9107E-06,2.244302E+00,1.043520E-02
1.9110E-06,2.693162E+00,1.130480E-02
1.9112E-06,2.917593E+00,1.043520E-02
1.9115E-06,2.693162E+00,1.130480E-02
1.9117E-06,2.244302E+00,1.130480E-02
1.9120E-06,2.244302E+00,1.130480E-02
1.9122E-06,2.468732E+00,1.130480E-02
1.9125E-06,2.468732E+00,1.217440E-02
1.9127E-06,2.468732E+00,1.217440E-02
1.9130E-06,2.468732E+00,1.130480E-02
1.9132E-06,2.468732E+00,1.217440E-02
1.9135E-06,2.468732E+00,1.217440E-02
1.9137E-06,2.244302E+00,1.217440E-02
1.9140E-06,2.244302E+00,1.304400E-02
1.9142E-06,2.468732E+00,1.304400E-02
1.9145E-06,2.244302E+00,1.217440E-02
1.9147E-06,2.019872E+00,1.304400E-02
1.9150E-06,2.019872E+00,1.304400E-02
1.9152E-06,2.019872E+00,1.130480E-02
1.9155E-06,2.019872E+00,1.217440E-02
1.9157E-06,2.019872E+00,1.304400E-02
1.9160E-06,2.244302E+00,1.217440E-02
1.9162E-06,2.244302E+00,1.304400E-02
1.9165E-06,2.019872E+00,1.304400E-02
1.9167E-06,2.019872E+00,1.217440E-02
1.9170E-06,2.019872E+00,1.217440E-02
1.9172E-06,1.795442E+00,1.304400E-02
1.9175E-06,1.795442E+00,1.304400E-02
1.9177E-06,1.571011E+00,1.391360E-02
1.9180E-06,1.571011E+00,1.391360E-02
1.9182E-06,1.571011E+00,1.391360E-02
1.9185E-06,1.571011E+00,1.391360E-02
1.9187E-06,1.571011E+00,1.478320E-02
1.9190E-06,1.571011E+00,1.478320E-02
1.9192E-06,1.346581E+00,1.478320E-02
1.9195E-06,1.346581E+00,1.565280E-02
1.9197E-06,1.571011E+00,1.565280E-02
1.9200E-06,1.346581E+00,1.478320E-02
